"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3179.46/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x411bdf868bb4c95605b3592657e7570c26bea85f3aab162a5198409d161a20a0","12956268","1628047018","2021-08-04 03:16:58","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.39","1239.9894","0.006596397","20.97298040562","2725.72","","","Atomic Match_",""
"0x5613271dc0f8dd964cb617cfe12081cf486f9563a2b677be187e55f664d3d05d","12956276","1628047113","2021-08-04 03:18:33","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.629958841463414635","2002.92893807927","0.006083968","19.34373289728","2725.72","","","Atomic Match_",""
"0x68650849d15c2eecd452f535f85d61d51f0989cef5e04fc04250bea1b328285b","12965158","1628168976","2021-08-05 13:09:36","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.134","426.04764","0.002766226329292336","8.79510596493181","2829.23","Error(0)","Reverted","Atomic Match_",""
"0xd2a340a61ed7aa3fa3aa50bfc5b1a0652b820fbfd5e6f77ae0e623223afa9e12","12965158","1628168976","2021-08-05 13:09:36","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.135","429.2271","0.00343055833606296","10.9073230071787","2829.23","Error(0)","Reverted","Atomic Match_",""
"0xfc25ffa1fe0e515950b12eec99cd887aeb03a21eafb9c27f7b4c196901b5e9ea","12965173","1628169192","2021-08-05 13:13:12","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.136","432.40656","0.01146065230425405","36.4386855752836","2829.23","","","Atomic Match_",""
"0xbfc9525cc16906404b26d1fd081db486f3053822a6d1495ba8bfac64a253fb5a","12965604","1628175143","2021-08-05 14:52:23","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.4","1271.784","0.01460735908034463","46.4435139015925","2829.23","","","Atomic Match_",""
"0x237aa472021faaca7d26dce06f711355d16d1c7ae67d3b68a66d8d98e171e8ed","12974499","1628294116","2021-08-06 23:55:16","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.00615843","19.5804818478","2892.36","","","0x5f575529",""
"0xb01c1f5195eeb7bc05246a553d80d6db8a95e7aa5b2eb3d4c9bb6c7bc51e4230","12974536","1628294606","2021-08-07 00:03:26","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x80a4b80c653112b789517eb28ac111519b608b19","","0","0.35","1112.811","0.024282611738250028","77.2055927172964","3162.43","","","Acquire",""
"0xdebd80daa1860b2d205110cc6492de61be420c0686b3c68a27936c85393bc8a0","12979516","1628359791","2021-08-07 18:09:51","0xd6a984153acb6c9e2d788f08c2465a1358bb89a7","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","","50","0","158973","0.000966","3.07135836","3162.43","","","Transfer",""
"0xb66493b977e687b9ef0345fbd6a6fd296c401397bda0277871ee6b43abfc9cf6","12981410","1628385407","2021-08-08 01:16:47","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0xccc441ac31f02cd96c153db6fd5fe0a2f4e6a68d","","0","0","0","0.003007580174516164","9.56248086166716","3013.75","","","Mint Fluf",""
"0xa3c97ddb765d49da2ab0ca9e3434b8b25c61e417e35f4f2aba2bd0753bada470","12981433","1628385827","2021-08-08 01:23:47","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x80a4b80c653112b789517eb28ac111519b608b19","","0","0","0","0.00457997999492136","14.5618631946527","3013.75","","","Set Approval For All",""
"0x57432409b4e86a73e260e9ab6162a6e96d1342e5fd2473f9403a4e819670e85d","12987681","1628468662","2021-08-09 00:24:22","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.095","302.0487","0.0078954506917785","25.1032696564821","3164.94","Error(0)","Out of gas","Atomic Match_",""
"0x9f46fe64d0054188f53b6e1e1038183fbdbc26842f4335f18997bb56b65817c8","12987741","1628469351","2021-08-09 00:35:51","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0xf621b26ce64ed28f42231bcb578a8089f7958372","","0","0.4","1271.784","0.0076791","24.415391286","3164.94","","","Wake Up Mummy",""
"0xd7473be989cbcd0ff5f9e11a082815c74c3e8bae1214932725802052bfd24628","12987771","1628469727","2021-08-09 00:42:07","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0xf621b26ce64ed28f42231bcb578a8089f7958372","","0","0.4","1271.784","0.0068324","21.723342504","3164.94","","","Wake Up Mummy",""
"0x7e195e140a47b9c0ea3bee8e98eeb082dbbc3f02e2465c742cbc3dc4f42a66ce","12987858","1628470833","2021-08-09 01:00:33","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.095","302.0487","0.0095188","30.264643848","3164.94","","","Atomic Match_",""
"0x552ed4996a99d548dbc76d726fea77f226447521fc224429020685d1b97cf0c2","12987907","1628471468","2021-08-09 01:11:08","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.69","2193.8274","0.010944964","34.79907523944","3164.94","","","Atomic Match_",""
"0x4544d5940608f93b83705f5d325ee0e7b953b3cb55622b50f3f891a624cf4b41","12992192","1628528702","2021-08-09 17:05:02","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x15c2b137e59620552bd0d712fe7279cf1f47468d","","0","1","3179.46","0.023234742","73.87393279932","3164.94","","","Mint Horses",""
"0x64817c8599b354787702fefbac12925dbe0807e6ab026783552ae59724455937","12992271","1628529788","2021-08-09 17:23:08","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x15c2b137e59620552bd0d712fe7279cf1f47468d","","0","1","3179.46","0.022285461","70.85573183106","3164.94","","","Mint Horses",""
"0xc409f3ae663f1dce0b29863e23e341cb3322dbfd835fecf6a66a1df6aa5fdb90","12992311","1628530376","2021-08-09 17:32:56","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.15","476.919","0.01202178089530449","38.2227714853848","3164.94","","","Atomic Match_",""
"0xa285d924ee9079291bd5774b416695b80f6c00851a9f7574991a646924c7efb5","12992493","1628532651","2021-08-09 18:10:51","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.24","763.0704","0.014144508","44.97189740568","3164.94","","","Atomic Match_",""
"0xc407677b1fda094ade93f28c9470168201c406d817392bf7ff98f3c847a14641","12992569","1628533513","2021-08-09 18:25:13","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x15c2b137e59620552bd0d712fe7279cf1f47468d","","0","0","0","0.002410413555428146","7.66381348294157","3164.94","","","Set Approval For All",""
"0x101f9c87d796ee432609c7fc030c63fc88352254545a471c0e8ab5efbdb630a2","12992630","1628534351","2021-08-09 18:39:11","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.5455","1734.39543","0.01113835193665884","35.4139444485293","3164.94","","","Atomic Match_",""
"0xf950394551e2982139c95e6b74def0663c200cc987b23c8a78a3dff1636c27a6","12992716","1628535519","2021-08-09 18:58:39","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.15","476.919","0.01091127548285847","34.6919639467292","3164.94","","","Atomic Match_",""
"0x95c37a100da95b77cfeb6eaaa5233a69606e6be3dbf2ac62a6f570cca38aece5","12992739","1628535755","2021-08-09 19:02:35","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0xdfc243bb46dbdbc5923a52cb46dd237b3648f20c","","0","2.0845","6627.58437","0.003727696","11.85206032416","3164.94","Error(0)","Reverted","Purchase",""
"0x066940b17475213078310266d72ac45d5574e1127974ba7d21f5a643ec7353b8","12992853","1628537249","2021-08-09 19:27:29","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","2","6358.92","0.01337343633268158","42.5203058823078","3164.94","","","Atomic Match_",""
"0x55fb887285a59c7d6c13fb9c42a847d8e766a0c82b9b4980e8304a409edf0ee1","12992867","1628537421","2021-08-09 19:30:21","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","2","6358.92","0.011246144893555446","35.7566678432638","3164.94","","","Atomic Match_",""
"0xac7a6ef0bb25d6ea5fa63e95e57891027ee47a3eef76914aa1b77349e76cb029","12992999","1628539046","2021-08-09 19:57:26","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.925","2941.0005","0.010525062","33.46401362652","3164.94","","","Atomic Match_",""
"0x953304f434dff2920f223c65b0b8440b2962cf97096746b74839e37fd8852870","12993864","1628550771","2021-08-09 23:12:51","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x3fe1a4c1481c8351e91b64d5c398b159de07cbc5","","0","0","0","0.003447777134450628","10.9620694879004","3164.94","","","Set Approval For All",""
"0x2d09270e60fc1220ffc2c64466da85a23b6f28210da4e608be937690b59b1753","12993864","1628550771","2021-08-09 23:12:51","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x3fe1a4c1481c8351e91b64d5c398b159de07cbc5","","0","0","0","0.002166865235123328","6.88946134046522","3164.94","","","Set Approval For All",""
"0x39d05cb5c6feace3d38ffe6b3e2eb1ddda85b756ec00f1dc30f509f3e585cbdd","12994133","1628554675","2021-08-10 00:17:55","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0xf3e6dbbe461c6fa492cea7cb1f5c5ea660eb1b47","","0","0","0","0.002718768366104045","8.64421526929317","3141.67","","","Set Approval For All",""
"0x503a5e30357fb1c53c7b832639df62590775b5e5ec6b9676075883a89e3b6ea8","12994136","1628554691","2021-08-10 00:18:11","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0","0","0.016598502831884721","52.7742758138642","3141.67","","","Atomic Match_",""
"0xd825cccf182d956ff9db270ddc553fd4b6cf7085c0dcfc594e289c2b98e2d9e1","12994142","1628554770","2021-08-10 00:19:30","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0","0","0.014891125817091116","47.3457388904085","3141.67","","","Atomic Match_",""
"0x41e44643f4a60d7cf28a847e9b35aff258d66a7260380ca65ff9ddeb459ca6c0","12994241","1628556273","2021-08-10 00:44:33","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0xe3435edbf54b5126e817363900234adfee5b3cee","","0","0","0","0.00238867389687524","7.59469310815895","3141.67","","","Set Approval For All",""
"0x804a16c1bd067cd8fef8e97910f7d7c28cf973f0e933f2c2466f861547ea8b3d","12994249","1628556369","2021-08-10 00:46:09","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0","0","0.014530957334469088","46.2005976066511","3141.67","","","Atomic Match_",""
"0xf30d19f883d9c3293f3e4f8e4ad672ebffad60d7660a9ebd70463c499b8e0da4","12999258","1628622291","2021-08-10 19:04:51","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0xc00d444eed049ad0d858a4a8d6cac5417054405d","","0","0.05","158.973","0.012261268","38.98421115528","3141.67","","","Buy NFT",""
"0x9a7cbb5fa1cd80dfad3328f893a879c6e3682ec6ecb86b7948cd4a9a91d4a639","12999616","1628627187","2021-08-10 20:26:27","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0xc00d444eed049ad0d858a4a8d6cac5417054405d","","0","0.05","158.973","0.008186616","26.02901810736","3141.67","","","Buy NFT",""
"0x07b660991dea8fd071cb40b705bdd1133dcec0c92e09a6e0526b69973d9d06be","13000388","1628637566","2021-08-10 23:19:26","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","2","6358.92","0.015849032579248128","50.3913651244163","3141.67","","","Atomic Match_",""
"0x8f3c71794fc7627072641c662c37b835c9dab6552d4767bc173a63a41770de2d","13000464","1628638523","2021-08-10 23:35:23","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.6666","2119.428036","0.003149793180930444","10.0146414270411","3141.67","Error(0)","Reverted","Atomic Match_",""
"0x3f087f7218873ac4cf414e70229f4e2c24a92372a85cd4bc20c0e1e45a3137af","13004974","1628700089","2021-08-11 16:41:29","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x240eb6b465f61dfc965053791f963cd0f0e4fdb0","","0","0.7502885","2385.51227421","0.044537817100678675","141.606207958924","3168.24","","","Discover",""
"0x3487d9ea5edf845de703d9efded0626568a5e2ba7b27205cd4e12c19f7afb237","13005559","1628707124","2021-08-11 18:38:44","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x240eb6b465f61dfc965053791f963cd0f0e4fdb0","","0","0","0","0.002238994021951329","7.11879193303337","3168.24","","","Set Approval For All",""
"0x032c4e832f337abe6bc13d3a629163d8154e12a80cba2d1c8b373730cdee6a39","13005601","1628707754","2021-08-11 18:49:14","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0","0","0.015468147573566831","49.1803564842528","3168.24","","","Atomic Match_",""
"0x20fd447be17532e2a509e24df663095873133db67cc8a330acd9139f3ff1c94d","13005657","1628708565","2021-08-11 19:02:45","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0xcda72070e455bb31c7690a170224ce43623d0b6f","","0","18.555","58994.8803","0.027113646","86.20675291116","3168.24","","","Place Bid",""
"0x08d5722f4889e7429f6e69f558e379a1a6281357fdc2f17515728683659f667b","13006088","1628714082","2021-08-11 20:34:42","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","2.98","9474.7908","0.02079134991506572","66.1052654009548","3168.24","","","Atomic Match_",""
"0x734d31c4ef2b65797eeb0530486fd3fc3d9120fd5c3d020409b313980ecac796","13006097","1628714238","2021-08-11 20:37:18","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0.5","1589.73","0.002419494451089524","7.6926858274611","3168.24","","","Deposit",""
"0x8dd1179c7d70c5fec913af987c074c74f58d2aa0e2a3d5e6d348cdfe99f88854","13006108","1628714459","2021-08-11 20:40:59","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.045","143.0757","0.018728966897553769","59.5480010920963","3168.24","","","Atomic Match_",""
"0xdf3764765b64546aba29b03908308faf1e484197af3d1826e515d9f5db63c0e1","13006123","1628714581","2021-08-11 20:43:01","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.05","158.973","0.015152295268943483","48.176116715795","3168.24","","","Atomic Match_",""
"0x7659d74124e28ed35e9f2b72a98738fa84a9a3fc8cb3dec80cedeb702ff6ef79","13006130","1628714694","2021-08-11 20:44:54","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","1","3179.46","0.01423980167989724","45.2748798491661","3168.24","","","Atomic Match_",""
"0x2a97addce102233028add5440c90bbfaea1c246afb4a53ae2ee7936e34758c07","13006374","1628718358","2021-08-11 21:45:58","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.08","254.3568","0.01716380112888739","54.5716191372523","3168.24","","","Atomic Match_",""
"0x6dd791570f22892a33dedb648a30f0cbabaca7348f8e86c1a48110a2da334e2d","13006485","1628719660","2021-08-11 22:07:40","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.3499","1112.493054","0.011819733650748296","37.5803703532082","3168.24","","","Atomic Match_",""
"0x7f1a807137bb6e87d880d5abb22be8651a5425b86022dafff81711e4acb668c6","13006592","1628721316","2021-08-11 22:35:16","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x9759226b2f8ddeff81583e244ef3bd13aaa7e4a1","","0","1.6","5087.136","0.176839998184136456","562.255700626534","3168.24","","","Mint Cats",""
"0x4d0cf96ed61ad388f015ac22f706480db18026fd297e3acea0eab393ce5a5190","13007291","1628730712","2021-08-12 01:11:52","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x9759226b2f8ddeff81583e244ef3bd13aaa7e4a1","","0","0","0","0.0027278875670424","8.67320940390863","3047.29","","","Set Approval For All",""
"0x48ae9359255803a8ae85b729c8923500126836a8d83ba53d810287a9a2708d24","13012748","1628802981","2021-08-12 21:16:21","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0","0","0.003711089858895066","11.7992617627625","3047.29","","","Cancel Order_",""
"0xb559cf5cb58bd2ae1bcdd5d244e78401ac4364df99a6e52ca1ecfc611be200ed","13017958","1628872721","2021-08-13 16:38:41","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.3","953.838","0.016425130988683616","52.22304697328","3324.26","","","Atomic Match_",""
"0x95d7221f7b4078ad0af795e87b1c16d1dc11470b62c55a99d45918d89bccdead","13017968","1628872877","2021-08-13 16:41:17","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.65","2066.649","0.02316312","73.6462135152","3324.26","","","Atomic Match_",""
"0x32e3d40a17ff1872e51bd22f080e9834a4fe7bb56de726d5a74283ea9d5157b9","13017995","1628873216","2021-08-13 16:46:56","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.9999","3179.142054","0.0228987","72.805500702","3324.26","","","Atomic Match_",""
"0x50511ab9375483203e96aa2b1974343d852b4d8ab18760d546550b6de7b028d1","13018004","1628873339","2021-08-13 16:48:59","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","1.5","4769.19","0.015263832","48.53074329072","3324.26","","","Atomic Match_",""
"0xde437822391a469678aa4e6e410c2569ee0b47418eb6b437bbb9f1e8ff5d13c3","13018020","1628873563","2021-08-13 16:52:43","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.4","1271.784","0.012894256127629888","40.9967715875541","3324.26","","","Atomic Match_",""
"0x1ebca1f7417443f7e4658bd5973aea7531e8cc11b2df89f2c3639e9d0fd0951f","13018038","1628873706","2021-08-13 16:55:06","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.7","2225.622","0.011776542319849164","37.4430452442676","3324.26","","","Atomic Match_",""
"0x2ed879d05776bae77bddc3f12b6a83b7253ee06ca353f52e4172f5b09babc15a","13018057","1628873910","2021-08-13 16:58:30","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","1.4","4451.244","0.013220103","42.03278868438","3324.26","","","Atomic Match_",""
"0xb03634352a22b59310091b71358364ab13740bef407639dc9e133fc36dcb9b56","13018071","1628874093","2021-08-13 17:01:33","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","1.5","4769.19","0.011087463997278864","35.2521482807883","3324.26","","","Atomic Match_",""
"0xd94c820bfbf56ec7d3fc604369d79f97742b176c746e4effaa5fc53aa398a6a6","13018082","1628874224","2021-08-13 17:03:44","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","2","6358.92","0.012569934","39.96560235564","3324.26","","","Atomic Match_",""
"0xfb7c91d4b61d641b6674e6eebcae8da557807e2c920b1cfc58f0af0398aeb380","13018111","1628874598","2021-08-13 17:09:58","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.9999","3179.142054","0.012993372","41.31190653912","3324.26","","","Atomic Match_",""
"0x11884ac2bfa7611221b53995dd1348079924e441d2063fe7aed2599fb616f823","13018114","1628874711","2021-08-13 17:11:51","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","0.9","2861.514","0.01443708","45.9021183768","3324.26","","","Atomic Match_",""
"0x34ae181164ee4ade2720a5b3703e0959c27b4bce1889cf977b49c60bab5843f8","13018142","1628875134","2021-08-13 17:18:54","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","2","6358.92","0.014953887","47.54528556102","3324.26","","","Atomic Match_",""
"0x17d1294d2823f29958dfc2eb77f093ffd31ee7b6531249b42fc92414c96bd25f","13018161","1628875438","2021-08-13 17:23:58","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","1","3179.46","0.01603161","50.9718627306","3324.26","","","Atomic Match_",""
"0x943e3e2860493f01acbce01fa78328d3b22a518e9c7e92da099c4c595c7de925","13018190","1628875856","2021-08-13 17:30:56","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","1.5","4769.19","0.014303718","45.47809923228","3324.26","","","Atomic Match_",""
"0x7224c7f793e5d369927e5f3e4250968e0ebfdcacaa6364f3cb08ebc3e47b8905","13018295","1628877236","2021-08-13 17:53:56","0x263a1c688c4426eede9b57e741ffb2b9cadcca94","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","","100","0","317946","0.001092","3.47197032","3324.26","","","Transfer",""
"0xf62921059f8e11375a52114acbb39eada2568a8ab6c6e8889dcab8f6caefcd63","13018306","1628877398","2021-08-13 17:56:38","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","8","25435.68","0.01374138","43.6901680548","3324.26","","","Atomic Match_",""
"0xf98d25db90a76d4f9bfb0c6a42da44f0e4a4fbf43a1873f8ec01bbdb69f227ff","13018309","1628877460","2021-08-13 17:57:40","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0x7be8076f4ea4a4ad08075c2508e481d6c946d12b","","0","2.1","6676.866","0.013436082","42.71948527572","3324.26","","","Atomic Match_",""
"0x7836b460765d6f9f2124c65f555cf379bd6d1b143c9d98e9998f9bc2399edd5b","13019101","1628887797","2021-08-13 20:49:57","0x5ea9681c3ab9b5739810f8b91ae65ec47de62119","0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb","","0","0","0","0.003958878","12.58709424588","3324.26","","","Transfer Punk",""
